0;2,87;6,22;3
0,1;2,82;6,22;3
0,2;2,86;6,22;3
0,3;2,87;6,22;3
0,4;2,87;6,22;3
0,5;2,82;6,22;3
0,6;2,78;6,22;3
0,7;2,85;6,22;3
0,8;2,82;6,22;3
0,9;2,89;6,22;3
1;2,84;6,22;3
1,1;2,82;6,22;3
1,2;2,86;6,22;3
1,3;2,88;6,22;3
1,4;2,87;6,22;3
1,5;2,86;6,23;3
1,6;2,77;6,23;3
1,7;2,82;6,23;3
1,8;2,91;6,23;3
1,9;2,9;6,23;3
2;2,85;6,23;3
2,1;2,9;6,23;3
2,2;2,95;6,23;3
2,3;2,97;6,23;3
2,4;2,92;6,23;3
2,5;2,91;6,23;3
2,6;2,92;6,23;3
2,7;2,94;6,23;3
2,8;2,97;6,22;3
2,9;2,9;6,22;3
3;2,93;6,22;3
3,1;2,95;6,22;3
3,2;2,88;6,22;3
3,3;2,87;6,22;3
3,4;2,86;6,22;3
3,5;2,84;6,22;4
3,6;2,85;6,22;4
3,7;2,86;6,23;4
3,8;2,83;6,24;4
3,9;2,9;6,25;4
4;2,96;6,26;4
4,1;3;6,27;4
4,2;3;6,28;4
4,3;3,04;6,28;4
4,4;3,05;6,29;4
4,5;3,05;6,3;4
4,6;3,09;6,31;4
4,7;3,13;6,32;4
4,8;3,15;6,32;4
4,9;3,12;6,33;4
5;3,11;6,34;4
5,1;3,15;6,34;4
5,2;3,18;6,35;4
5,3;3,16;6,35;4
5,4;3,19;6,36;4
5,5;3,28;6,37;4
5,6;3,2;6,38;4
5,7;3,32;6,38;4
5,8;3,3;6,39;4
5,9;3,32;6,39;4
5,99999999999999;3,36;6,4;4
6,09999999999999;3,27;6,4;4
6,19999999999999;3,35;6,41;4
6,29999999999999;3,28;6,42;4
6,39999999999999;3,36;6,42;4
6,49999999999999;3,32;6,43;4
6,59999999999999;3,34;6,43;4
6,69999999999999;3,33;6,44;4
6,79999999999999;3,4;6,44;4
6,89999999999999;3,39;6,44;4
6,99999999999999;3,46;6,45;4
7,09999999999999;3,47;6,45;4
7,19999999999999;3,47;6,46;4
7,29999999999999;3,53;6,46;4
7,39999999999999;3,58;6,47;4
7,49999999999999;3,54;6,47;4
7,59999999999999;3,59;6,47;4
7,69999999999999;3,56;6,48;4
7,79999999999999;3,57;6,48;4
7,89999999999999;3,52;6,48;4
7,99999999999999;3,58;6,49;4
8,09999999999999;3,55;6,49;4
8,19999999999999;3,56;6,49;4
8,29999999999999;3,56;6,5;4
8,39999999999999;3,6;6,5;4
8,49999999999999;3,63;6,5;4
8,59999999999999;3,65;6,51;4
8,69999999999999;3,71;6,51;4
8,79999999999998;3,7;6,51;4
8,89999999999998;3,72;6,51;4
8,99999999999998;3,71;6,52;4
9,09999999999998;3,76;6,52;4
9,19999999999998;3,76;6,52;4
9,29999999999998;3,74;6,52;4
9,39999999999998;3,7;6,52;4
9,49999999999998;3,74;6,53;4
9,59999999999998;3,74;6,53;4
9,69999999999998;3,76;6,53;4
9,79999999999998;3,72;6,53;4
9,89999999999998;3,75;6,53;4
9,99999999999998;3,75;6,54;4
10,1;3,78;6,54;4
10,2;3,8;6,54;4
10,3;3,79;6,54;4
10,4;3,81;6,54;4
10,5;3,82;6,54;4
10,6;3,83;6,55;4
10,7;3,86;6,55;4
10,8;3,84;6,55;4
10,9;3,85;6,55;4
11;3,85;6,55;4
11,1;3,84;6,55;4
11,2;3,85;6,55;4
11,3;3,85;6,55;4
11,4;3,85;6,55;4
11,5;3,83;6,55;4
11,6;3,83;6,56;4
11,7;3,82;6,56;4
11,8;3,85;6,56;4
11,9;3,85;6,56;4
12;3,88;6,56;4
12,1;3,89;6,56;4
12,2;3,9;6,56;4
12,3;3,9;6,56;4
12,4;3,9;6,56;4
12,5;3,93;6,57;4
12,6;3,93;6,57;4
12,7;3,93;6,57;4
12,8;3,92;6,57;4
12,9;3,92;6,57;4
13;3,9;6,57;4
13,1;3,91;6,57;4
13,2;3,9;6,57;4
13,3;3,91;6,57;4
13,4;3,91;6,57;4
13,5;3,89;6,57;4
13,6;3,91;6,57;4
13,7;3,89;6,57;4
13,8;3,89;6,57;4
13,9;3,88;6,57;4
14;3,9;6,57;4
14,1;3,9;6,58;4
14,2;3,91;6,58;4
14,3;3,91;6,58;4
14,4;3,91;6,58;4
14,5;3,92;6,58;4
14,6;3,91;6,58;4
14,7;3,93;6,58;4
14,8;3,94;6,58;4
14,9;3,93;6,58;4
15;3,92;6,58;4
15,1;3,92;6,58;4
15,2;3,91;6,58;4
15,3;3,91;6,58;4
15,4;3,89;6,58;4
15,5;3,87;6,58;4
15,6;3,88;6,58;4
15,7;3,86;6,58;4
15,8;3,89;6,59;4
15,9;3,89;6,59;4
16;3,91;6,59;4
16,1;3,91;6,59;4
16,2;3,93;6,59;4
16,3;3,94;6,59;4
16,4;3,95;6,59;4
16,5;3,96;6,59;4
16,6;3,97;6,59;4
16,7;3,98;6,59;4
16,8;3,97;6,59;4
16,9;3,95;6,59;4
17;3,93;6,59;4
17,1;3,94;6,59;4
17,2;3,93;6,59;4
17,3;3,93;6,59;4
17,4;3,95;6,59;4
17,5;3,95;6,59;4
17,6;3,95;6,59;4
17,7;3,94;6,59;4
17,8;3,94;6,59;4
17,9;3,91;6,59;4
18;3,91;6,59;4
18,1;3,91;6,59;4
18,2;3,9;6,59;4
18,3;3,89;6,6;4
18,4;3,88;6,6;4
18,5;3,89;6,6;4
18,6;3,88;6,6;4
18,7;3,9;6,6;4
18,8;3,9;6,6;4
18,9;3,89;6,6;4
19;3,91;6,6;4
19,1;3,94;6,6;4
19,2;3,94;6,6;4
19,3;3,95;6,6;4
19,4;3,97;6,6;4
19,5;3,97;6,6;4
19,6;3,96;6,6;4
19,7;3,96;6,6;4
19,8;3,95;6,6;4
19,9;3,95;6,6;4
20;3,95;6,6;4
20,1;3,95;6,6;4
20,2;3,93;6,6;4
20,3;3,93;6,6;4
20,4;3,92;6,6;4
20,5;3,91;6,61;4
20,6;3,91;6,61;4
20,7;3,91;6,61;4
20,8;3,92;6,61;4
20,9;3,92;6,61;4
21;3,93;6,61;4
21,1;4;6,61;4
21,2;4,02;6,61;4
21,3;4,05;6,61;4
21,4;4,04;6,61;4
21,5;4,05;6,61;4
21,6;4,04;6,61;4
21,7;4,03;6,61;4
21,8;4,01;6,61;4
21,9;3,99;6,61;4
22;3,97;6,6;4
22,1;3,95;6,6;4
22,2;3,92;6,61;4
22,3;3,91;6,61;4
22,4;3,91;6,61;4
22,5000000000001;3,93;6,61;4
22,6000000000001;3,93;6,61;4
22,7000000000001;3,96;6,61;4
22,8000000000001;3,99;6,61;4
22,9000000000001;3,99;6,61;4
23,0000000000001;4,02;6,61;4
23,1000000000001;4,04;6,61;4
23,2000000000001;4,03;6,61;4
23,3000000000001;4,03;6,61;4
23,4000000000001;4,02;6,61;4
23,5000000000001;4;6,61;4
23,6000000000001;3,98;6,61;4
23,7000000000001;4;6,61;4
23,8000000000001;3,95;6,61;4
23,9000000000001;3,96;6,61;4
24,0000000000001;3,96;6,61;4
24,1000000000001;3,95;6,61;4
24,2000000000001;3,95;6,61;4
24,3000000000001;3,95;6,61;4
24,4000000000001;3,97;6,61;4
24,5000000000001;3,96;6,61;4
24,6000000000001;3,98;6,61;4
24,7000000000001;3,98;6,61;4
24,8000000000001;3,99;6,61;4
24,9000000000001;3,99;6,61;4
25,0000000000001;3,99;6,61;4
25,1000000000001;3,97;6,61;4
25,2000000000001;3,99;6,61;4
25,3000000000001;3,96;6,61;4
25,4000000000001;3,97;6,61;4
25,5000000000001;3,97;6,61;4
25,6000000000001;3,96;6,61;4
25,7000000000001;3,96;6,61;4
25,8000000000001;3,93;6,61;4
25,9000000000001;3,95;6,61;4
26,0000000000001;3,94;6,61;4
26,1000000000001;3,94;6,61;4
26,2000000000001;3,95;6,61;4
26,3000000000001;3,95;6,61;4
26,4000000000001;3,97;6,61;4
26,5000000000001;3,97;6,61;4
26,6000000000001;3,99;6,61;4
26,7000000000001;3,99;6,61;4
26,8000000000001;4;6,61;4
26,9000000000001;4;6,61;4
27,0000000000001;3,99;6,61;4
27,1000000000001;4;6,61;4
27,2000000000001;3,98;6,61;4
27,3000000000001;3,98;6,61;4
27,4000000000001;3,96;6,61;4
27,5000000000001;3,93;6,61;4
27,6000000000001;3,94;6,61;4
27,7000000000001;3,93;6,61;4
27,8000000000001;3,96;6,61;4
27,9000000000001;3,93;6,61;4
28,0000000000001;3,94;6,61;4
28,1000000000001;3,96;6,61;4
28,2000000000001;3,97;6,61;4
28,3000000000001;3,98;6,61;4
28,4000000000001;4,01;6,61;4
28,5000000000001;4,02;6,61;4
28,6000000000001;4,05;6,61;4
28,7000000000001;4,04;6,61;4
28,8000000000001;4,03;6,61;4
28,9000000000001;4,02;6,61;4
29,0000000000001;4;6,61;4
29,1000000000001;3,98;6,61;4
29,2000000000001;3,96;6,61;4
29,3000000000001;3,96;6,61;4
29,4000000000001;3,96;6,61;4
29,5000000000001;3,96;6,61;4
29,6000000000002;3,97;6,61;4
29,7000000000002;3,98;6,61;4
29,8000000000002;4;6,61;4
29,9000000000002;4,02;6,61;4
30,0000000000002;4,03;6,61;4
30,1000000000002;4,03;6,61;4
30,2000000000002;4,03;6,61;4
30,3000000000002;4,02;6,61;4
30,4000000000002;4,01;6,61;4
30,5000000000002;3,99;6,61;4
30,6000000000002;3,98;6,61;4
30,7000000000002;3,95;6,61;4
30,8000000000002;3,94;6,61;4
30,9000000000002;3,94;6,61;4
31,0000000000002;3,95;6,61;4
31,1000000000002;3,95;6,61;4
31,2000000000002;3,96;6,61;4
31,3000000000002;3,97;6,61;4
31,4000000000002;3,97;6,62;4
31,5000000000002;3,99;6,62;4
31,6000000000002;4;6,62;4
31,7000000000002;4,02;6,62;4
31,8000000000002;4,03;6,62;4
31,9000000000002;4,04;6,61;4
32,0000000000002;4,05;6,61;4
32,1000000000002;4,03;6,61;4
32,2000000000002;4,04;6,61;4
32,3000000000002;4,02;6,61;4
32,4000000000002;4;6,61;4
32,5000000000002;3,99;6,61;4
32,6000000000002;3,97;6,61;4
32,7000000000002;3,95;6,61;4
32,8000000000002;3,94;6,61;4
32,9000000000002;3,96;6,62;4
33,0000000000002;3,96;6,62;4
33,1000000000002;3,99;6,62;4
33,2000000000002;4;6,62;4
33,3000000000002;4,03;6,62;4
33,4000000000002;4,05;6,62;4
33,5000000000002;4,07;6,62;4
33,6000000000002;4,05;6,61;4
33,7000000000002;4,05;6,61;4
33,8000000000002;4,03;6,61;4
33,9000000000002;4;6,61;4
34,0000000000002;3,98;6,61;4
34,1000000000002;3,96;6,61;4
34,2000000000002;3,95;6,61;4
34,3000000000002;3,94;6,61;4
34,4000000000002;3,94;6,61;4
34,5000000000002;3,94;6,62;4
34,6000000000002;3,94;6,62;4
34,7000000000002;3,95;6,62;4
34,8000000000002;3,97;6,62;4
34,9000000000002;4,02;6,62;4
35,0000000000002;4,03;6,62;4
35,1000000000002;4,06;6,62;4
35,2000000000002;4,05;6,62;4
35,3000000000002;4,04;6,62;4
35,4000000000002;4,03;6,62;4
35,5000000000002;4,02;6,62;4
35,6000000000002;4,01;6,62;4
35,7000000000002;4;6,62;4
35,8000000000002;4;6,62;4
35,9000000000002;3,99;6,62;4
36,0000000000002;3,98;6,62;4
36,1000000000002;3,99;6,62;4
36,2000000000002;4;6,62;3
36,3000000000002;3,98;6,62;3
36,4000000000002;3,99;6,61;3
36,5000000000002;3,97;6,6;3
36,6000000000003;3,96;6,6;3
36,7000000000003;3,97;6,59;3
36,8000000000003;3,98;6,58;3
36,9000000000003;3,94;6,57;3
37,0000000000003;3,92;6,56;3
37,1000000000003;3,9;6,55;3
37,2000000000003;3,85;6,54;3
37,3000000000003;3,81;6,54;3
37,4000000000003;3,78;6,53;3
37,5000000000003;3,71;6,52;3
37,6000000000003;3,7;6,51;3
37,7000000000003;3,65;6,51;3
37,8000000000003;3,66;6,5;3
37,9000000000003;3,67;6,5;3
38,0000000000003;3,68;6,49;3
38,1000000000003;3,66;6,49;3
38,2000000000003;3,68;6,48;3
38,3000000000003;3,69;6,47;3
38,4000000000003;3,61;6,47;3
38,5000000000003;3,64;6,46;3
38,6000000000003;3,59;6,46;3
38,7000000000003;3,56;6,45;3
38,8000000000003;3,46;6,45;3
38,9000000000003;3,48;6,45;3
39,0000000000003;3,44;6,44;3
39,1000000000003;3,38;6,44;3
39,2000000000003;3,42;6,43;3
39,3000000000003;3,4;6,43;3
39,4000000000003;3,4;6,43;3
39,5000000000003;3,44;6,43;3
39,6000000000003;3,44;6,42;3
39,7000000000003;3,47;6,42;3
39,8000000000003;3,47;6,42;3
39,9000000000003;3,47;6,42;3
40,0000000000003;3,48;6,41;3
40,1000000000003;3,49;6,41;3
40,2000000000003;3,45;6,4;3
40,3000000000003;3,41;6,4;3
40,4000000000003;3,41;6,4;3
40,5000000000003;3,39;6,39;3
40,6000000000003;3,38;6,39;3
40,7000000000003;3,31;6,39;3
40,8000000000003;3,32;6,39;3
40,9000000000003;3,31;6,38;3
41,0000000000003;3,32;6,38;3
41,1000000000003;3,33;6,38;3
41,2000000000003;3,36;6,37;3
41,3000000000003;3,38;6,37;3
41,4000000000003;3,35;6,37;3
41,5000000000003;3,41;6,37;3
41,6000000000003;3,37;6,37;3
41,7000000000003;3,35;6,36;3
41,8000000000003;3,39;6,36;3
41,9000000000003;3,3;6,36;3
42,0000000000003;3,34;6,36;3
42,1000000000003;3,3;6,35;3
42,2000000000003;3,25;6,35;3
42,3000000000003;3,27;6,35;3
42,4000000000003;3,24;6,35;3
42,5000000000003;3,26;6,35;3
42,6000000000003;3,26;6,34;3
42,7000000000003;3,25;6,34;3
42,8000000000003;3,26;6,34;3
42,9000000000003;3,29;6,34;3
43,0000000000003;3,26;6,34;3
43,1000000000003;3,3;6,34;3
43,2000000000003;3,28;6,34;3
43,3000000000003;3,29;6,33;3
43,4000000000003;3,3;6,33;3
43,5000000000003;3,28;6,33;3
43,6000000000004;3,29;6,33;3
43,7000000000004;3,27;6,32;3
43,8000000000004;3,24;6,32;3
43,9000000000004;3,24;6,32;3
44,0000000000004;3,24;6,32;3
44,1000000000004;3,2;6,32;3
44,2000000000004;3,22;6,32;3
44,3000000000004;3,19;6,31;3
44,4000000000004;3,21;6,31;3
44,5000000000004;3,23;6,31;3
44,6000000000004;3,17;6,31;3
44,7000000000004;3,2;6,31;3
44,8000000000004;3,22;6,31;3
44,9000000000004;3,21;6,31;3
45,0000000000004;3,19;6,3;3
45,1000000000004;3,21;6,3;3
45,2000000000004;3,21;6,3;3
45,3000000000004;3,14;6,3;3
45,4000000000004;3,21;6,3;3
45,5000000000004;3,18;6,3;3
45,6000000000004;3,16;6,3;3
45,7000000000004;3,17;6,29;3
45,8000000000004;3,18;6,29;3
45,9000000000004;3,13;6,29;3
46,0000000000004;3,19;6,29;3
46,1000000000004;3,18;6,29;3
46,2000000000004;3,17;6,29;3
46,3000000000004;3,15;6,29;3
46,4000000000004;3,21;6,29;3
46,5000000000004;3,15;6,29;3
46,6000000000004;3,18;6,28;3
46,7000000000004;3,19;6,28;3
46,8000000000004;3,18;6,28;3
46,9000000000004;3,14;6,28;3
47,0000000000004;3,15;6,28;3
47,1000000000004;3,17;6,28;3
47,2000000000004;3,13;6,28;3
47,3000000000004;3,11;6,28;3
47,4000000000004;3,13;6,28;3
47,5000000000004;3,08;6,28;3
47,6000000000004;3,06;6,27;3
47,7000000000004;3,08;6,27;3
47,8000000000004;3,11;6,27;3
47,9000000000004;3,05;6,27;3
48,0000000000004;3,1;6,27;3
48,1000000000004;3,11;6,27;3
48,2000000000004;3,11;6,27;3
48,3000000000004;3,07;6,27;3
48,4000000000004;3,11;6,27;3
48,5000000000004;3,12;6,27;3
48,6000000000004;3,1;6,27;3
48,7000000000004;3,12;6,27;3
48,8000000000004;3,15;6,27;3
48,9000000000004;3,13;6,27;3
49,0000000000004;3,09;6,27;3
49,1000000000004;3,1;6,27;3
49,2000000000004;3,15;6,26;3
49,3000000000004;3,13;6,26;3
49,4000000000004;3,1;6,26;3
49,5000000000004;3,15;6,26;3
49,6000000000004;3,1;6,26;3
49,7000000000004;3,08;6,26;3
49,8000000000004;3,05;6,26;3
49,9000000000004;3,09;6,26;3
50,0000000000004;3,09;6,26;3
50,1000000000004;3,04;6,26;3
